timestamps,variable,value,name,plume_start_time,plume_width,plume_stop_time,folder_name,channel_id,species,instrument_model,instrument_number,correction,instrument_unit,plume
2019-03-08 09:14:49.920000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:50.784000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:51.648000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:53.376000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:54.240000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:55.104000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:14:55.968000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:16.320000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:17.184000,ma300_bc,2.151,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:18.048000,ma300_bc,0.20199999999999999,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:18.912000,ma300_bc,0.154,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:19.776000,ma300_bc,0.25,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:20.640000,ma300_bc,0.11699999999999999,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:22.368000,ma300_bc,-0.11699999999999999,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:23.232000,ma300_bc,1.814,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:24.096000,ma300_bc,1.902,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:24.960000,ma300_bc,-0.23399999999999999,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:25.824000,ma300_bc,1.4909999999999999,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:26.688000,ma300_bc,-1.492,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:28.416000,ma300_bc,,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:29.280000,ma300_bc,-1.46,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:30.144000,ma300_bc,1.296,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:31.008000,ma300_bc,1.217,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:31.872000,ma300_bc,-0.45299999999999996,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:32.736000,ma300_bc,-0.32,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:33.600000,ma300_bc,-0.122,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:35.328000,ma300_bc,1.383,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:36.192000,ma300_bc,-0.6890000000000001,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
2019-03-08 09:16:37.056000,ma300_bc,-0.4,3_8_ma300.xlsx,2019-03-08 09:42:01.152000,14.688001200556755,2019-03-08 09:42:15.840001,Trapac_2019_Day5,MA300-1-BC-nan,BC,MA300,1,,ug/m3,False
